"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,                 0,                 0, -7.497367342e+247,      -3.579660639,      -3.503641516,      -4.702530261,      -5.134116172,      -3.027844816,       8.073228796,   -0.006480012451,    0.001435771304,  -0.0004198408889,       5.016195328,  -0.0003457043999,       8.073228796,    0.001435771304,   -0.006480012451,  -0.0008026543796
          0,           0,           1,                 0,                 0, -3.748683671e+247,      -3.820168831,      -3.746897245,      -4.599180831,      -4.793597325,      -3.264927263,       14.67848553,     0.01400030815,   -0.009206627368,    0.005482945999,       9.093458219,   -0.004176362641,       14.67848553,   -0.009206627368,     0.01400030815,    0.000953797864
          0,           0,           2,                 0,                 0, -2.499122447e+247,      -4.041236795,      -3.885855868,      -4.345236127,      -4.505844006,      -3.483975085,       15.34519191,       0.061490379,    -0.02031720451,     0.01137098123,        9.39317247,   -0.003691359927,       15.34519191,    -0.02031720451,       0.061490379,    0.004007143043
          0,           0,           3,                 0,                 0, -1.874341835e+247,      -4.064763139,      -3.869297181,      -4.179607732,      -4.337764484,      -3.509832815,       13.51814184,      0.1340692914,    -0.02547652922,     0.01362812467,       8.096027148,   -0.001798301366,       13.51814184,    -0.02547652922,      0.1340692914,    0.009917730775
          0,           0,           4,                 0,                 0, -1.499473468e+247,      -4.060028977,      -3.874813829,      -4.085392207,      -4.245106119,      -3.507542958,       11.08549646,      0.2275581592,    -0.02412312128,     0.01215280477,        6.40332916,   0.0007694011972,       11.08549646,    -0.02412312128,      0.2275581592,     0.02052755689
          0,           0,           5,                 0,                 0, -1.249561224e+247,      -4.057396727,      -3.915158655,      -4.044458473,      -4.197091861,      -3.508157049,       8.691476961,      0.3383266408,    -0.01901488138,    0.008782733399,       4.738200274,    0.003115628187,       8.691476961,    -0.01901488138,      0.3383266408,     0.03892625411
          0,           0,           6,                 0,                 0, -1.071052477e+247,      -4.070051404,      -3.985822761,      -4.045845794,       -4.17369387,      -3.522297765,       6.523082305,      0.4639918298,    -0.01306713234,    0.005329913804,       3.243061649,     0.00468522751,       6.523082305,    -0.01306713234,      0.4639918298,     0.07113076428
          0,           0,           7,                 0,                 0, -9.371709177e+246,      -4.101045511,       -4.07869265,      -4.084718698,      -4.167048058,      -3.553713237,       4.637833765,      0.6011502316,   -0.008212447029,    0.002907719829,       1.981357384,    0.005327727739,       4.637833765,   -0.008212447029,      0.6011502316,      0.1296187535
