"PointID","x","y","z","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Momentum_z","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Sensitivity_z","Surface_Sensitivity"
5511, 3.377090038322187e-01, 5.000000000000000e-01, 8.937318954596389e-01, 1.861995414904520e-04, 4.210850691191708e-03, -2.236770950547547e-03, -3.977587091717381e-04, 7.781104329354972e-04, -3.810126551417013e-04, 1.001847658488952e-02, -2.601594168336755e-04, -1.001847658488952e-02
5512, 3.406580934750577e-01, 5.000000000000000e-01, 8.507223484898065e-01, 2.159608366617344e-05, 2.404709996001946e-03, -1.731803580933706e-03, -6.351516817889761e-04, 4.832837670373540e-04, -7.438121847932943e-05, 5.661308173566227e-03, -6.081462687844322e-06, -5.661308173566227e-03
5513, 2.405795401999061e-01, 5.000000000000000e-01, 5.308998429625555e-01, 5.634724929136088e-04, -6.226865962810081e-04, -3.650022890831547e-03, 3.038870905447273e-04, 2.298997201757082e-03, -2.447555225222745e-04, 1.063717394005706e-02, 1.214385846988911e-04, -1.063717394005706e-02
5514, 2.268781796759204e-01, 5.000000000000000e-01, 3.807713782176305e-01, 9.174494188669114e-04, -1.971712823891460e-03, -6.207736674358694e-03, 5.435267917708840e-04, 3.450760875771820e-03, -1.603814855723937e-04, 2.343041500973753e-02, 2.785520433137930e-04, -2.343041500973753e-02
5515, 3.408579383923896e-01, 5.000000000000000e-01, 3.193411459773571e-01, 4.080134764124238e-05, 4.865746675231233e-03, -1.712909236343646e-03, 1.530269597715173e-03, 3.407752907820703e-04, -9.151994250097259e-04, 1.463327267440650e-02, 1.375251858636468e-04, -1.463327267440650e-02
5516, 3.402946813997888e-01, 5.000000000000000e-01, 2.651340748789464e-01, 1.034804293433061e-04, 1.424610898207329e-03, -3.248771541462738e-03, 6.798335019569255e-04, 1.430376290298684e-03, 5.337577601673851e-04, 1.882585467839096e-02, 3.871072956528969e-04, -1.882585467839096e-02
5517, 3.703403237605034e-01, 5.000000000000000e-01, 2.271565093617254e-01, -5.562066485353598e-06, 3.014660354168690e-03, -1.315045321071222e-03, 9.972871028155418e-04, 3.947314180418010e-04, -2.297339556280368e-04, 1.050158665417809e-02, 4.413315149791840e-05, -1.050158665417809e-02
5518, 2.446907081159179e-01, 5.000000000000000e-01, 5.806281485861851e-02, 3.489532037291626e-05, -1.011672516909684e-04, -1.451995895267595e-04, 7.809002985236315e-05, 9.869930098433766e-05, 1.358802132512077e-05, 2.520232490548102e-03, 4.847756430416453e-05, -2.520232490548102e-03
5519, 2.517796562623284e-01, 5.000000000000000e-01, 7.985867548410891e-02, 8.723076571072772e-05, -1.941351242743801e-04, -2.172690615747337e-04, 2.313718405410161e-04, 1.803753839906805e-04, 2.058027078703143e-05, 4.054798256769343e-03, 9.718818063997277e-05, -4.054798256769343e-03
5520, 2.898754489848399e-01, 4.999999999999999e-01, 6.781457724056575e-02, 1.987018468331484e-05, -5.013451597267588e-05, -1.445646359441590e-04, 5.889288459867819e-05, 8.283585484966796e-05, 4.015769426139714e-05, 2.895675036703656e-03, 5.425532452473035e-05, -2.895675036703656e-03
5521, 2.763237446933964e-01, 5.000000000000000e-01, 8.168829615690235e-02, 8.441504704530969e-05, -1.313831016700780e-04, -1.699656010167112e-04, 2.185001006742490e-04, 1.484322524081672e-04, 4.040305915480033e-05, 4.311973736680292e-03, 8.080417656778608e-05, -4.311973736680292e-03
5522, 3.093266402718776e-01, 5.000000000000000e-01, 5.964164457146841e-02, 3.971713229866830e-05, -3.417105695941790e-05, -1.280901275132861e-04, 1.516555454868868e-04, 9.404382148806150e-05, 7.616485661044727e-05, 3.702905539821023e-03, 5.552017045756320e-05, -3.702905539821024e-03
5523, 1.605900897878471e-01, 4.999999999999999e-01, 7.274465205984421e-02, 2.114671158731822e-04, -6.660083981173903e-04, -8.830103956925092e-04, 3.403509523464237e-04, 5.397760603609706e-04, -7.372009903797168e-05, 6.643790941412982e-03, 1.436544213794538e-04, -6.643790941412982e-03
5524, 3.356366509458535e-01, 5.000000000000000e-01, 6.854840360005021e-02, 7.601015279890969e-05, 1.047017397669202e-04, -2.084504068729262e-04, 2.791898132102048e-04, 1.489066884150717e-04, 1.319280132435117e-04, 7.763835270722945e-03, 7.346835521240166e-05, -7.763835270722945e-03
5525, 3.609504274896306e-01, 5.000000000000000e-01, 6.739218300569780e-02, 1.163685137266122e-05, 1.720665761862592e-04, -1.153790726903888e-04, 1.362878343038939e-04, 7.587013493651849e-05, 1.142008064591130e-04, 2.623517150370182e-03, 4.211531807060047e-05, -2.623517150370182e-03
5526, 1.295248132816053e-01, 5.000000000000000e-01, 7.095355992309808e-02, 2.989582293019841e-04, -1.017254932087711e-03, -1.120248664982389e-03, 4.785590184713126e-04, 8.013164526322458e-04, -1.347142465854272e-04, 2.466220962767607e-03, -8.945590798289634e-07, -2.466220962767607e-03
5527, 1.411761308579214e-01, 4.999999999999999e-01, 1.056489199902683e-01, 4.558271429685925e-04, -1.620214038737562e-03, -3.024190425172427e-03, 4.789446135131815e-04, 1.819941269512109e-03, -4.998110902776307e-04, 3.505433820149535e-03, 2.866618674463868e-04, -3.505433820149534e-03
5528, 2.073135924729256e-01, 5.000000000000000e-01, 1.186560023370099e+00, 8.095379423758714e-05, -2.618895570154945e-04, -3.698831360622526e-04, -1.833034852426019e-04, 2.421926843738384e-04, -3.908329586427899e-05, 1.049525158774539e-03, -9.574278752279943e-05, -1.049525158774539e-03
5529, 2.226058834273261e-01, 5.000000000000000e-01, 1.169644718078152e+00, 6.382636678196631e-05, -2.099854225238227e-04, -4.575989359768505e-04, -1.356653285366287e-04, 2.524178167308341e-04, -2.523712150622759e-05, 2.320162516136367e-03, -1.177120565767125e-04, -2.320162516136367e-03
5530, 1.861282688203694e-01, 5.000000000000000e-01, 1.186910009495971e+00, 4.922357262980046e-05, -1.765152160906112e-04, -4.468412418507502e-04, -6.771924141348063e-05, 2.263665857906287e-04, -5.727329776447945e-05, 1.169985533749548e-03, -7.972242945865209e-05, -1.169985533749548e-03
5531, 2.929776649176253e-01, 5.000000000000000e-01, 1.189478067330384e+00, 1.516422731311604e-05, -6.023896886009950e-05, -2.643656070653013e-04, -1.415858541218762e-04, 1.777422984473776e-04, 4.977107662289971e-05, 2.909484107516430e-03, -8.384518410690476e-05, -2.909484107516430e-03
5532, 1.628308268955439e-01, 5.000000000000000e-01, 1.180206848602404e+00, 1.473097855355946e-04, -5.008230262295544e-04, -8.692541738442663e-04, -2.376647558704370e-04, 5.168699774207234e-04, -1.123883696175116e-04, 1.987022388078371e-03, -1.412825430427625e-04, -1.987022388078371e-03
5533, 1.379175162329262e-01, 5.000000000000000e-01, 1.182413006382482e+00, 8.105872825003202e-05, -2.984370794655094e-04, -6.103443997868503e-04, -1.355204496855378e-04, 3.553286219719468e-04, -1.151215494082125e-04, 6.618030572869985e-04, -1.022882936810901e-04, -6.618030572869985e-04
5534, 1.253050064365916e-01, 5.000000000000000e-01, 1.199560996600850e+00, 1.680914264316942e-04, -5.552111061190293e-04, -5.179067448214830e-04, -1.773524211713803e-04, 3.516443906994698e-04, -8.755228695861582e-05, 1.080407981381341e-03, -2.670811482608214e-05, -1.080407981381341e-03
5535, 2.660448978423003e-01, 5.000000000000000e-01, 1.148178832774068e+00, 7.030055398023051e-05, -1.304995709418830e-04, -5.884372788191711e-04, -2.442039297146732e-04, 3.474279100854577e-04, 2.018344943585932e-05, 1.440236405099699e-03, -1.535589102794456e-04, -1.440236405099699e-03
5536, 3.056040998313267e-01, 5.000000000000000e-01, 1.151346427893959e+00, 1.334910052038374e-04, 4.316834709080661e-05, -1.468170441818521e-03, -5.322251040883548e-04, 8.120911210589381e-04, 1.857978296257139e-04, 7.446932196785341e-03, -2.992072464632163e-04, -7.446932196785342e-03
5537, 1.932172665843345e-01, 5.000000000000000e-01, 9.833988945501446e-02, 2.987481881101902e-04, -9.443306818108415e-04, -2.135699871963915e-03, 3.918641992742566e-04, 1.062577266257886e-03, -1.406147984088037e-04, 1.503655353970411e-02, 3.306388307408163e-04, -1.503655353970411e-02
5538, 1.387019152515771e-01, 5.000000000000000e-01, 1.151224846351533e+00, 5.284591394608457e-04, -1.836017458555710e-03, -2.450823015801477e-03, -6.024514580455759e-04, 1.667013814623661e-03, -1.793638655067489e-04, -8.744394685491829e-04, -9.165492735206627e-05, 8.744394685491829e-04
5539, 3.593258433256269e-01, 5.000000000000000e-01, 9.919720415058916e-02, 2.388003585184116e-04, 1.755487025203344e-03, -2.178652384394503e-04, 1.048668773773674e-03, -4.851265423849510e-06, 1.420791337191242e-04, 1.050345386541520e-02, -1.253642500214942e-05, -1.050345386541520e-02
5540, 2.820728146815629e-01, 5.000000000000000e-01, 1.486569330650503e-01, 1.950489330592577e-04, -2.587608894086163e-04, -1.746801290532475e-03, 4.197474971856167e-04, 8.702893187796156e-04, 1.517944910981414e-04, 2.036095914181914e-02, 2.954144522332469e-04, -2.036095914181914e-02
5541, 3.389845455123382e-01, 5.000000000000000e-01, 1.454626314559349e-01, 3.062174432361869e-04, 8.820712190386681e-04, -1.327443098679772e-03, 9.475855405805577e-04, 5.841643093021908e-04, 1.823934566613865e-04, 1.385325601146903e-02, 3.091853168395682e-04, -1.385325601146903e-02
5542, 3.169481194112612e-01, 5.000000000000000e-01, 2.012689719575064e-01, 2.090887389762670e-04, 8.620073894465255e-04, -2.420615082004600e-03, 9.418294584348699e-04, 1.218443793861365e-03, 1.412020273760175e-04, 2.306181704962327e-02, 2.084863122364762e-04, -2.306181704962327e-02
5543, 2.736538807445868e-01, 5.000000000000000e-01, 4.360787639312066e-01, 4.674500560102424e-04, 5.164021496103223e-04, -3.627011105802817e-03, 1.039368143961038e-04, 2.188771445705012e-03, -1.785710895480132e-04, 1.713357400285085e-02, 1.171875511850082e-04, -1.713357400285085e-02
5544, 3.026133745882305e-01, 5.000000000000000e-01, 3.920619066502072e-01, 2.946992341423197e-04, 1.380696927460541e-03, -2.564327235820213e-03, 6.928948971921169e-04, 1.446411605597569e-03, -9.859049309363793e-05, 8.949783625825410e-03, 3.701822507113169e-04, -8.949783625825410e-03
5545, 2.735093718717829e-01, 5.000000000000000e-01, 1.104871200962503e+00, 3.375593862191489e-04, -1.954201314674663e-04, -2.152941123796429e-03, -1.000899491075216e-03, 1.347119596660040e-03, 2.551228972972656e-05, 6.864765308070734e-03, -4.414985497874187e-04, -6.864765308070733e-03
5546, 1.923963225885041e-01, 5.000000000000000e-01, 1.151359906202920e+00, 4.037878758803762e-04, -1.239666810379283e-03, -1.978159992931665e-03, -5.580657776575243e-04, 1.098296646155361e-03, -1.739305489309833e-04, 6.950471573613018e-03, -3.443018763097915e-04, -6.950471573613018e-03
5547, 2.363214586474712e-01, 5.000000000000000e-01, 1.140647847888635e+00, 1.847369772589615e-04, -4.918674102813854e-04, -1.039624518402665e-03, -3.365937746867345e-04, 6.107325274706189e-04, -3.103602723916458e-05, 3.611763523439648e-03, -2.399919245182414e-04, -3.611763523439648e-03
5548, 2.565057822503249e-01, 5.000000000000000e-01, 4.817707017472233e-01, 4.986326875733231e-04, 6.277680948852035e-06, -3.454305797148277e-03, 2.634712474421391e-04, 2.083476771323672e-03, -2.033397267573953e-04, 9.072633556752909e-03, 4.462332429270590e-04, -9.072633556752909e-03
5549, 2.148051445317864e-01, 5.000000000000000e-01, 5.761122064348129e-01, 4.869857414554532e-04, -1.317671763719264e-03, -4.452495068186419e-03, -7.536420934446827e-05, 2.422839567311645e-03, -2.323319551753985e-04, 1.069453806871156e-02, 2.949780082252296e-04, -1.069453806871156e-02
5550, 2.315440096675586e-01, 5.000000000000000e-01, 7.869633851694848e-01, 3.391662798860130e-04, -6.595363256719181e-04, -2.387676757019340e-03, -4.304528122156479e-05, 1.419697106280107e-03, -1.071444205769010e-04, 6.610150498788372e-03, -3.082419263218013e-04, -6.610150498788372e-03
5551, 2.323082844023870e-01, 5.000000000000000e-01, 1.011862776424438e-01, 1.405229900618961e-04, -3.560199117364210e-04, -5.796108224085781e-04, 2.696604344108668e-04, 3.394425658406455e-04, 2.517542289602296e-08, 6.871362368110994e-03, 1.526209150389121e-04, -6.871362368110994e-03
5552, 2.622546389644629e-01, 5.000000000000000e-01, 1.103648809137276e-01, 1.391025212420129e-04, -2.577159261675445e-04, -7.313038414519105e-04, 3.231123099132093e-04, 4.058293521193057e-04, 3.892228484907489e-05, 8.488620438919920e-03, 1.975772900941118e-04, -8.488620438919920e-03
5553, 3.064193007000258e-01, 5.000000000000000e-01, 9.841568534340939e-02, 3.197355690380546e-04, 2.824452160920665e-05, -6.610539913365690e-04, 7.961304676646316e-04, 3.093212549902879e-04, 1.352672558497698e-04, 1.431516251023868e-02, 2.082864795621873e-04, -1.431516251023868e-02
5554, 2.072386016030028e-01, 5.000000000000000e-01, 8.601369054936242e-01, 6.384408947072238e-04, -1.530162532358512e-03, -4.674236638530037e-03, -1.243247129947848e-04, 2.901255521184417e-03, -9.334736765062191e-05, 7.621783205572325e-03, -2.098679587409470e-04, -7.621783205572325e-03
5555, 2.510221777277336e-01, 5.000000000000000e-01, 8.220469408537325e-01, 4.849897259785706e-04, -6.551531757385415e-04, -3.709329686991001e-03, -3.666701271050992e-05, 1.981216213343739e-03, -1.358096612354575e-04, 1.309208200462568e-02, -4.676258663994636e-05, -1.309208200462568e-02
5556, 2.810452647755826e-01, 5.000000000000000e-01, 8.720587841467637e-01, 4.610424949134829e-04, 2.396817734136230e-04, -4.166454265049418e-03, -2.549881296948462e-04, 2.174656902466796e-03, -1.932180923035620e-04, 1.205820226641475e-02, -2.128127477704438e-04, -1.205820226641475e-02
5557, 2.330364180796588e-01, 5.000000000000000e-01, 9.658823565431833e-01, 5.856575381926910e-04, -1.152789867902399e-03, -3.731642151780057e-03, -4.569491748085651e-04, 2.314087949587622e-03, -1.665006443045097e-04, 1.277770673387073e-02, -2.683886191485619e-04, -1.277770673387073e-02
5558, 2.222555882755513e-01, 5.000000000000000e-01, 9.116146964641212e-01, 6.865204918088647e-04, -1.234812900567076e-03, -4.011634522758077e-03, -7.915632974798881e-04, 2.663048004777986e-03, -1.732164133255208e-04, 8.197852393591843e-03, -4.397639090316559e-04, -8.197852393591843e-03
5559, 2.821790495238077e-01, 5.000000000000000e-01, 9.258524632371277e-01, 3.221686794968121e-04, 1.937415129167666e-04, -2.722641981278432e-03, -5.214973563473713e-04, 1.447955160724631e-03, -5.780640024503940e-05, 8.579479666703969e-03, -1.767150799590351e-04, -8.579479666703969e-03
5560, 1.610908488609422e-01, 5.000000000000000e-01, 1.105263995208683e+00, 5.934073665839317e-04, -2.013564225425137e-03, -3.746903188507556e-03, -5.169674817014102e-04, 2.181025929413348e-03, -2.067498315415538e-04, 5.234065427747886e-03, -4.186812900723924e-04, -5.234065427747886e-03
5561, 2.174305263568297e-01, 5.000000000000000e-01, 1.100777104655490e+00, 3.181569305159937e-04, -9.394265602879917e-04, -2.682799798375823e-03, -3.222962182713352e-04, 1.315331397873438e-03, -1.709847318236059e-04, 5.067619616701762e-03, -3.324411954850628e-04, -5.067619616701762e-03
5562, 2.252440768789789e-01, 5.000000000000000e-01, 1.449060662472322e-01, 6.186323603935193e-04, -1.460568775671355e-03, -2.538751384865170e-03, 8.500018990698433e-04, 1.538710348309072e-03, -1.021364128458128e-04, 2.165258536254952e-02, 4.959832460068524e-04, -2.165258536254952e-02
5563, 1.819206009011594e-01, 5.000000000000000e-01, 1.052485442262487e+00, 5.911110238227104e-04, -1.912872340866193e-03, -4.436637305799645e-03, -4.803362382687084e-04, 2.394099718104804e-03, -1.946279829960859e-04, 9.560285129234960e-03, -1.436407670250823e-04, -9.560285129234960e-03
5564, 2.254757312016393e-01, 5.000000000000000e-01, 3.192726473971784e-01, 5.170395835680402e-04, -1.181772790623668e-03, -3.998973731994344e-03, 4.001808860921332e-04, 2.135914163271047e-03, -8.579074015535288e-05, 1.895031747803310e-02, 3.269748469217880e-04, -1.895031747803310e-02
5565, 2.854869400044427e-01, 5.000000000000000e-01, 3.415042732187558e-01, 3.060963341879567e-04, 6.617063834991551e-05, -3.254975090407352e-03, 3.695188606598539e-04, 1.560348628395850e-03, -1.031966639699638e-04, 1.397189083888352e-02, 4.453547926305127e-04, -1.397189083888352e-02
5566, 2.820248211815342e-01, 5.000000000000000e-01, 2.936182998380483e-01, 4.630244356317905e-04, 3.317484595706312e-04, -2.340361291499346e-03, 7.926935551574042e-04, 1.187270882933616e-03, -4.620597318867949e-05, 1.162767855026323e-02, 3.470096756717283e-04, -1.162767855026323e-02
5567, 2.689154707576841e-01, 5.000000000000000e-01, 2.461852916306748e-01, 3.693642605089230e-04, 3.291083995542254e-04, -2.288341269965792e-03, 8.782027699317638e-04, 1.336286531378266e-03, -4.738784275764336e-05, 1.699733138162319e-02, 4.005710606391714e-04, -1.699733138162319e-02
5568, 2.835248212669805e-01, 5.000000000000000e-01, 9.979439898378102e-01, 2.800014476447221e-04, -2.085814413891982e-04, -3.399480579208123e-03, -3.187420641145772e-04, 1.653699910762641e-03, 5.274413822869002e-06, 7.639936660182098e-03, -2.855283364946379e-04, -7.639936660182098e-03
5569, 2.843053160696521e-01, 5.000000000000000e-01, 9.614406544719376e-01, 1.476954581567446e-04, 1.675454121698446e-04, -1.088842252819164e-03, -2.877777702286867e-04, 6.563139194873898e-04, 1.230869865237765e-05, 4.005917407899547e-03, -1.328468424325110e-04, -4.005917407899547e-03
5570, 3.085338015791075e-01, 5.000000000000000e-01, 1.047412582017916e+00, 3.123434881963247e-04, 8.613170539641901e-04, -2.421878603130474e-03, -7.005645159586791e-04, 1.413530771416360e-03, 1.211397991831261e-04, 8.348180717411231e-03, -3.090620417270477e-04, -8.348180717411231e-03
5571, 3.331627250246328e-01, 5.000000000000000e-01, 1.093292676256369e+00, 1.509787081492628e-04, 5.436424599074381e-04, -2.317510443128849e-03, -6.197330468675514e-04, 1.137362612392184e-03, 2.262318316139566e-04, 9.157851947715463e-03, -2.375658280296634e-04, -9.157851947715463e-03
5572, 2.090115870156456e-01, 5.000000000000000e-01, 2.444528868124900e-01, 6.628824198903467e-04, -1.348391489972579e-03, -2.400018230807240e-03, 6.929900184402199e-04, 1.739825896445849e-03, -1.191315968680951e-04, 1.346050402271786e-02, 3.933730431581396e-04, -1.346050402271786e-02
5573, 2.329254517767209e-01, 5.000000000000000e-01, 2.786217004462394e-01, 2.474122157504172e-04, -5.834415917469923e-04, -2.033876981247735e-03, 3.257519805643220e-04, 1.140068329098829e-03, -5.635362961800259e-05, 1.132554903040331e-02, 2.201475056416539e-04, -1.132554903040331e-02
5574, 2.474680938208119e-01, 5.000000000000000e-01, 1.052442935251086e+00, 6.530934498425687e-04, -9.143619103067768e-04, -2.618577225514873e-03, -9.641471614831062e-04, 1.606022243313975e-03, -9.932915357270429e-05, 5.547020218498743e-03, -4.779336340098342e-04, -5.547020218498743e-03
5575, 2.472194713888987e-01, 5.000000000000000e-01, 1.977796571444720e-01, 6.000476143509079e-04, -7.586561438154909e-04, -2.313905279473479e-03, 8.948387126709342e-04, 1.477459402757147e-03, -1.024911444758076e-04, 1.841968534318388e-02, 3.977459656383676e-04, -1.841968534318388e-02
5576, 2.209904820829299e-01, 5.000000000000000e-01, 1.013306257239722e+00, 4.412899690253130e-04, -1.080953394382158e-03, -2.990759404125582e-03, -4.259768070338747e-04, 1.767344449615340e-03, -1.253956345687582e-04, 8.831708539219142e-03, -2.141773973787167e-04, -8.831708539219142e-03
5577, 5.000000000000000e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.399525050223321e-03, -9.860545793163897e-04, 7.035350147131359e-04, 1.915120545707146e-03, 1.325879250360582e-04, 1.888576108559196e-02, -2.972229279864625e-02, 1.707505639833059e-02, -3.875397682204284e-02
5578, 4.791667000000000e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.157016293839675e-03, -4.489801005823010e-04, 1.398428101503880e-03, -1.208639208814332e-03, 3.478301156387564e-04, -7.253420858807876e-03, 2.196600399107415e-02, -1.197877860327325e-02, 2.452306043571926e-02
5579, 4.583333913043478e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.930531176416136e-04, 7.135916809865731e-04, 5.395056027610512e-04, -4.040759312163805e-04, 1.137808306299003e-04, 2.373016560557837e-04, -1.163980131073984e-03, 4.950555991992310e-04, -1.097664536606534e-03
5580, 4.375000747035573e-01, -5.000000000000000e-01, 1.250000000000000e+00, -4.505499215047855e-06, 3.676557609663573e-04, 1.148261511171858e-04, -8.533475655251129e-05, 3.843537119011878e-05, 5.277108848590955e-06, 9.135855499170759e-04, -1.026195934384836e-03, 1.373771568389786e-03
5581, 4.166667509881423e-01, -5.000000000000000e-01, 1.250000000000000e+00, 4.270763302559129e-05, 4.607161703518594e-04, 7.931591994461680e-07, -6.618523219858494e-05, 5.963147954876483e-05, 1.126424368572098e-04, -7.444825867598300e-04, 1.444432047212523e-03, -1.580227401263368e-03
5582, 3.958334209486166e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.840195187406462e-05, 1.689729622101287e-04, -4.540397629240160e-06, -5.360311844570863e-05, 5.279686620853953e-05, 6.338175176729327e-05, -5.438825055784243e-04, -2.833438543189667e-04, -2.041915062018198e-04
5583, 3.750000853754941e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.882721590232563e-06, 7.174464592834180e-05, -8.916239668909621e-06, -2.507416265237701e-05, 3.647367228549035e-05, 4.517426622029628e-05, -2.909653487809659e-04, 8.538256360144123e-04, -8.681043076653692e-04
5584, 3.541667450592885e-01, -5.000000000000000e-01, 1.250000000000000e+00, 6.549098139619976e-06, 4.966855886423860e-05, -1.050778292693844e-05, -3.188970020976789e-05, 5.158784703234610e-05, 6.148704485285449e-05, -6.305277329252263e-04, 1.060653550992311e-03, -1.201839310385177e-03
5585, 3.333334007905139e-01, -5.000000000000000e-01, 1.250000000000000e+00, 7.115086281321039e-06, 2.973449715136666e-06, -6.789429386916684e-06, -2.259613946856851e-05, 3.176258673035724e-05, 2.883213599227588e-05, -4.287050447708786e-04, 6.307777270548742e-04, -7.201324844779020e-04
5586, 3.125000533596838e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.586231880982538e-05, -3.022621910086012e-05, -1.242139405307611e-05, -1.894232153608301e-05, 4.993066622991959e-05, 4.334489225795412e-05, -1.094767698469600e-03, 1.050106684305273e-03, -1.447538665292995e-03
5587, 2.916667035573123e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.611153157487179e-05, -4.235909139873032e-05, -2.700285518616733e-06, -2.490117191825725e-05, 4.863498348009692e-05, 2.097667530171566e-05, -3.940077738459768e-04, 7.227849574055149e-04, -7.958071154100489e-04
5588, 2.708333521739131e-01, -5.000000000000000e-01, 1.250000000000000e+00, 2.659352226223045e-05, -8.021045271438642e-05, 1.850951258473570e-05, -4.065459869504370e-05, 6.716571565175045e-05, 1.919448850566455e-05, -1.672370195268893e-03, 1.007854482933281e-03, -1.945831056862416e-03
5589, 2.500000000000001e-01, -5.000000000000000e-01, 1.250000000000000e+00, 3.373450715756236e-05, -1.040937455022870e-04, 5.398275826331019e-05, -5.964908591908573e-05, 8.978064326333837e-05, 3.974977182473028e-06, -1.276609764137463e-03, 4.586818066406784e-04, -1.352417401956135e-03
5590, 2.291666478260870e-01, -5.000000000000000e-01, 1.250000000000000e+00, 3.526724184765188e-05, -1.081296242179347e-04, 2.410288439062783e-05, -5.655127264280253e-05, 7.553855455067728e-05, -8.016623719994610e-06, -4.743573490250098e-04, 7.032082007090002e-04, -8.083105745655884e-04
5591, 2.083332964426878e-01, -5.000000000000000e-01, 1.250000000000000e+00, 4.295756060762688e-05, -1.345776193742814e-04, 2.357477806731717e-05, -8.156864392144695e-05, 9.573399738035348e-05, -2.205012027496844e-05, -7.151569571026019e-04, 9.033635670489410e-04, -1.152161097298149e-03
5592, 1.874999466403163e-01, -5.000000000000000e-01, 1.250000000000000e+00, 5.802623048681699e-05, -1.823176076300791e-04, 2.824961034617019e-05, -1.062503050256593e-04, 1.234694094455966e-04, -2.934190782859413e-05, -4.611838776293373e-04, 4.702019363644427e-04, -6.548986014228290e-04
5593, 1.666665992094863e-01, -5.000000000000000e-01, 1.250000000000000e+00, 7.632986712992959e-05, -2.446319024383884e-04, 7.641962042399590e-05, -1.514802050936856e-04, 1.797090558984221e-04, -5.376524816345497e-05, -6.609203563475494e-04, 5.080939856261011e-04, -8.313213815349383e-04
5594, 1.458332549407115e-01, -5.000000000000000e-01, 1.250000000000000e+00, 4.451777291809709e-05, -1.441662422009065e-04, 5.635791169925577e-05, -9.201113174929637e-05, 1.115350185768488e-04, -2.429519054337499e-05, -3.453873270795378e-04, 2.981935317736814e-04, -4.562548990357314e-04
5595, 1.249999146245061e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.203544077543003e-04, -3.829399994324432e-04, 1.133416563155658e-04, -1.923423883453969e-04, 2.540313578289608e-04, -7.198227656087989e-05, -3.162186811352949e-04, 8.661739508439752e-04, -8.724386499906565e-04
5596, 1.041665790513835e-01, -5.000000000000000e-01, 1.250000000000000e+00, 1.371735831171892e-04, -4.406720634514758e-04, 1.000914689719599e-04, -2.037358936944902e-04, 2.857694079649945e-04, -7.993329731158046e-05, -9.777138517448082e-04, -4.245720092161387e-04, -3.124832398140060e-04
5597, 8.333324901185779e-02, -5.000000000000000e-01, 1.250000000000000e+00, 2.039325235140940e-04, -6.782485298754607e-04, 2.644371381213297e-04, -2.816289862149304e-04, 5.093425185571807e-04, -8.840458794288420e-05, 4.627321476696133e-04, -6.763709711690294e-04, 7.994237633066750e-04
5598, 6.249992529644277e-02, -5.000000000000000e-01, 1.250000000000000e+00, 1.555299161483225e-04, -5.818072253874582e-04, 5.438682489701237e-05, -2.771450314592135e-04, 3.163332711916006e-04, -1.009257368211990e-04, 4.812724745758194e-04, -5.790903555198108e-04, 6.985345394939174e-04
5599, 4.166660869565225e-02, -5.000000000000000e-01, 1.250000000000000e+00, 1.939106120940542e-04, -9.320711027555193e-04, 4.628523138954949e-04, -6.586091797284614e-05, 2.946052981642523e-04, 5.236399133160514e-04, 2.158077670335816e-03, 6.463433150526221e-04, 4.984061619469519e-04
5600, 2.083330000000000e-02, -5.000000000000000e-01, 1.250000000000000e+00, 2.204738900836298e-04, -1.531063039248571e-03, -2.860282466185151e-04, -4.115113786469166e-04, 8.593238842792629e-04, 5.787428185769788e-03, 1.248375253844785e-02, -2.882965095861445e-02, 3.033368049354754e-02
5601, 0.000000000000000e+00, -5.000000000000000e-01, 1.250000000000000e+00, 1.066561963224376e-03, -1.729536662085669e-03, 1.701351828558630e-03, -1.342373898934416e-03, 3.531000175158457e-04, -4.200736852841308e-02, -2.028912258326853e-02, 2.469701414190125e-02, -5.058828544804436e-02
5602, 0.000000000000000e+00, -4.791666999999999e-01, 1.250000000000000e+00, 1.813695580747071e-03, -6.861713620059703e-04, 3.296721173711425e-04, -5.054839426973440e-03, 3.040503273565856e-04, -2.614559685514157e-02, 1.023895821147600e-02, 5.350808772678120e-02, -4.447001645715902e-02
5603, 0.000000000000000e+00, -4.571112303811619e-01, 1.250000000000000e+00, 3.529349575382943e-03, -4.142764125495531e-03, 1.449881061051099e-03, -6.971365745365090e-03, 1.067857584003345e-03, -3.992505048000316e-02, 1.160778689799263e-03, 6.246293694208767e-02, -7.125079100268246e-02
5604, 0.000000000000000e+00, -4.338231128838225e-01, 1.250000000000000e+00, 3.070046781751565e-03, -5.185975233057714e-03, 4.204263680095400e-04, -4.869106938551087e-03, 1.346685604314435e-03, -4.119848558310280e-02, 1.500967032311419e-04, 7.297640070360656e-02, -8.375109739739663e-02
