"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
5277, 4.527507356214452e-01, 5.000000000000000e-01, 6.313962442708523e-01, 9.690332378883081e-01, 5.625568276150181e-01, 5.161880346254995e-02, -1.512961954527732e-02, 2.452328419387674e+00, 9.150175109196298e-01, 9.442581277331747e-01, 5.072179843299556e-01, -1.348928398101115e+00
5278, 4.139540429966357e-01, 5.000000000000000e-01, 5.775241077546128e-01, 9.167946120049344e-01, 4.547306856423699e-01, 1.931068658316796e-02, -9.660005639116308e-03, 2.304636207936954e+00, 8.766434376306077e-01, 9.562048316508754e-01, 4.291723819848526e-01, -1.958040672530037e+00
5279, 2.860003116815862e-01, 5.000000000000000e-01, 1.212333677301580e+00, 9.859977574074084e-01, 3.698882064059908e-01, 5.069519970032603e-03, -8.981412357845744e-03, 2.512368350459299e+00, 9.771737169659673e-01, 9.910506485687728e-01, 3.186041037938130e-01, -3.623219529211537e-01
5280, 2.884164223237497e-01, 5.000000000000000e-01, 1.230892316862004e+00, 9.881725142353738e-01, 3.677486344360253e-01, 4.773196683073216e-03, -4.468469996910971e-03, 2.521700331441839e+00, 9.812999318908404e-01, 9.930451593770032e-01, 3.156737093351895e-01, -2.968264779231681e-01
5281, 2.698367278502634e-01, 5.000000000000000e-01, 1.227080427500632e+00, 9.900264493680291e-01, 3.659807013417773e-01, 4.725691769369387e-03, -4.445439393605375e-03, 2.530064579119240e+00, 9.849590865250282e-01, 9.948815884199504e-01, 3.132780057320181e-01, -2.387446583328863e-01
5282, 3.512046273569226e-02, 5.000000000000000e-01, 1.229251806946964e+00, 9.310057557918483e-01, 2.340266265727843e-01, -1.250363986145284e-02, -1.932964990925232e-02, 2.357302571509710e+00, 9.310417382823319e-01, 1.000038649052662e+00, 2.134674475116342e-01, -1.094575582820128e+00
5283, 2.455199432616555e-02, 5.000000000000000e-01, 1.203472779948197e+00, 7.760608228427298e-01, 2.965421942544974e-01, -3.169720400821352e-02, 1.556194509134306e-02, 1.962005583210801e+00, 7.618184265451645e-01, 9.816478349655704e-01, 3.282511289587001e-01, -3.780659896108502e+00
5284, 4.860467879621643e-01, 5.000000000000001e-01, 2.183072941221652e-02, 9.346632337633006e-01, 6.309623477039846e-01, 8.938856945835773e-02, 5.435759468577335e-03, 2.362162998199111e+00, 8.579604546871578e-01, 9.179353843123702e-01, 6.014632445748823e-01, -2.254595957346703e+00
5285, 5.710931540096326e-02, 5.000000000000000e-01, 4.377369888683653e-01, 7.818592306512746e-01, 3.131756683030146e-01, -1.694845867901526e-02, 4.516496625026381e-03, 1.984959589920456e+00, 7.688164799139617e-01, 9.833182877096067e-01, 3.419230973667038e-01, -3.669579683905371e+00
5286, 6.715612121600187e-02, 5.000000000000000e-01, 4.931848873583956e-01, 7.947552907977811e-01, 2.884149137066973e-01, -1.715849478674484e-02, 1.685941172264074e-02, 2.012434691279296e+00, 7.838952332802044e-01, 9.863353441703104e-01, 3.098940937588441e-01, -3.430234392377710e+00
5287, 4.714412902177659e-01, 5.000000000000000e-01, 1.146663989973608e+00, 9.775450565876107e-01, 5.375877787911619e-01, 4.204820005443122e-02, -5.291957988531686e-02, 2.475606155823150e+00, 9.301799309931689e-01, 9.515468619320908e-01, 4.802189762073975e-01, -1.108255063600495e+00
5288, 4.682010303458988e-01, 5.000000000000000e-01, 1.119082989010428e+00, 9.177070752926273e-01, 4.466772623012453e-01, 1.108392884164562e-02, -1.731418951297004e-02, 2.293257389305267e+00, 8.737284390430805e-01, 9.520776973027878e-01, 4.220355525601265e-01, -2.004310491379675e+00
5289, 9.931818928200994e-02, 5.000000000000000e-01, 1.232830201715081e+00, 9.787505346319372e-01, 3.181250203338460e-01, 7.107193692805876e-03, -1.701863823615627e-02, 2.486997720973924e+00, 9.740494343727375e-01, 9.951968350536152e-01, 2.758264531607809e-01, -4.119137401152780e-01
5290, 1.249158672426206e-01, 5.000000000000000e-01, 1.227676272666470e+00, 9.868357952487850e-01, 3.351317137649952e-01, 6.245661603766463e-03, -1.316986988382342e-02, 2.517363816743247e+00, 9.841401684250400e-01, 9.972684140191074e-01, 2.876808511035811e-01, -2.517433583326979e-01
5291, 4.524350899360394e-02, 5.000000000000000e-01, 5.445379118424251e-01, 6.819474429305229e-01, 3.043894520648183e-01, -3.364781592589786e-02, 4.429315525067857e-02, 1.736490595953408e+00, 6.665157759822340e-01, 9.773711785149095e-01, 3.878983168829256e-01, -5.293400381234384e+00
5292, 1.547279831753237e-01, 5.000000000000000e-01, 1.228674941261554e+00, 9.904640768562605e-01, 3.467864456378389e-01, 5.829854131591546e-03, -9.913792037130340e-03, 2.527803594493826e+00, 9.868109933981721e-01, 9.963117456317214e-01, 2.966200090145424e-01, -2.093493111401250e-01
5293, 1.930702432234621e-01, 5.000000000000000e-01, 3.789970818970420e-02, 1.007305574749878e+00, 3.777990919642396e-01, 2.065557033151976e-03, 1.031050577537638e-02, 2.597482685362995e+00, 1.010631724714629e+00, 1.003302026761419e+00, 3.165832740314103e-01, 1.687575351528383e-01
5294, 1.952828804570740e-01, 5.000000000000000e-01, 1.559727561830425e-02, 1.010727973320119e+00, 3.832179450274857e-01, 3.369717341829465e-03, 8.410690569169873e-03, 2.612043438113948e+00, 1.015741680898418e+00, 1.004960491557219e+00, 3.197381035221752e-01, 2.498679507685449e-01
5295, 2.114432001634164e-01, 5.000000000000000e-01, 1.913427133507356e-02, 1.007990827329582e+00, 3.788877031960713e-01, 1.802239425966330e-03, 6.222212599413250e-03, 2.599527298072023e+00, 1.011319021934426e+00, 1.003301810407998e+00, 3.172032157150602e-01, 1.796670148321539e-01
5296, 1.677164129216938e-01, 5.000000000000000e-01, 4.504408160352438e-02, 1.006462655770675e+00, 3.777177731809161e-01, 3.155468399999397e-03, 1.612984967341384e-02, 2.598169023658020e+00, 1.010863009572990e+00, 1.004372098435134e+00, 3.167883267689985e-01, 1.724287233807906e-01
5297, 1.468701360657564e-01, 5.000000000000000e-01, 5.110212725105123e-02, 1.005639395300137e+00, 3.728976110838286e-01, 4.355839552650857e-03, 2.316136177891672e-02, 2.597371698231984e+00, 1.011183647210290e+00, 1.005513161015831e+00, 3.131519030862998e-01, 1.775182096871425e-01
5298, 1.499948929496206e-01, 4.999999999999999e-01, 2.458883547377685e-02, 1.008365580685029e+00, 3.736943457574771e-01, 3.991214136383654e-03, 1.475050437311192e-02, 2.605014700363750e+00, 1.014261781397975e+00, 1.005847284780328e+00, 3.125584644313982e-01, 2.263774825075409e-01
5299, 4.487951183347687e-01, 5.000000000000000e-01, 9.043027685440395e-01, 9.915134972423209e-01, 5.596584569978762e-01, 5.183685828946374e-02, -2.587501532340668e-02, 2.518909910467661e+00, 9.437072107157225e-01, 9.517845327778585e-01, 4.915930847784047e-01, -8.935363378456750e-01
5300, 4.465901791552996e-01, 5.000000000000000e-01, 8.599598663971029e-01, 9.443275250918358e-01, 5.380079837924155e-01, 3.520146480416526e-02, -3.035362014531497e-02, 2.389346360022940e+00, 8.939775409130720e-01, 9.466816513964611e-01, 4.967236643797397e-01, -1.682896175982985e+00
5301, 3.254631942218651e-01, 5.000000000000000e-01, 1.617356053266717e-02, 9.861130313834443e-01, 3.846628860206904e-01, 3.532776966026960e-03, 7.706283541293723e-03, 2.520183133625999e+00, 9.780488245077676e-01, 9.918222286705177e-01, 3.311144199609542e-01, -3.484313570195613e-01
5302, 3.088648520766269e-01, 5.000000000000000e-01, 1.909030630984681e-02, 9.905299651001949e-01, 3.807790554359982e-01, 2.604507653709604e-03, 6.073404529377180e-03, 2.536863113708123e+00, 9.854606475666668e-01, 9.948822168817326e-01, 3.257774157598912e-01, -2.307833719576692e-01
5303, 2.890971453340981e-01, 4.999999999999999e-01, 2.096625325791308e-02, 9.965528666779110e-01, 3.790093080561200e-01, 2.680388879269625e-03, 6.539529206516405e-03, 2.557518551375814e+00, 9.941684075235514e-01, 9.976072928651460e-01, 3.218705201790779e-01, -9.256495994362861e-02
5304, 2.695719975230008e-01, 4.999999999999999e-01, 2.560804677823104e-02, 9.992781041722296e-01, 3.805613130075134e-01, 2.503067909594148e-03, 7.461569237601985e-03, 2.567599425530360e+00, 9.980410655037142e-01, 9.987620676733030e-01, 3.221336389172832e-01, -3.109419835374309e-02
5305, 5.387928506479205e-02, 5.000000000000000e-01, 5.832979719307110e-01, 7.546721320936853e-01, 2.895528883930547e-01, -2.115442692075657e-02, -3.108385870087253e-02, 1.908737241683897e+00, 7.409010873618725e-01, 9.817522813601085e-01, 3.300164572305195e-01, -4.112681152986152e+00
5306, 7.375995300521632e-02, 5.000000000000000e-01, 6.247648756628935e-01, 8.475853122762271e-01, 2.921584931952720e-01, 8.852336069849546e-04, -8.909743549886363e-03, 2.141176754229289e+00, 8.363106656275342e-01, 9.866979211586215e-01, 2.934153424047186e-01, -2.598243402737554e+00
5307, 3.541667452583300e-01, 5.000000000000000e-01, 1.228117542615669e+00, 9.757439478410135e-01, 3.723404875342013e-01, 5.557039751204696e-03, -5.903343214634383e-03, 2.484282721160527e+00, 9.652828493392812e-01, 9.892788486929600e-01, 3.243276278511625e-01, -5.510658835034731e-01
5308, 3.009484415913084e-02, 5.000000000000000e-01, 1.884766129522882e-01, 7.433681710883985e-01, 3.054291600956058e-01, -2.053561823812470e-02, 1.220865195405674e-02, 1.912045517325635e+00, 7.395661882708475e-01, 9.948854646117224e-01, 3.492050465087572e-01, -4.133870027446867e+00
5309, 3.824289471235912e-02, 5.000000000000000e-01, 2.243137590911846e-01, 7.454622453802381e-01, 3.169789393084050e-01, -2.138937378922898e-02, 2.019056715566325e-02, 1.912485226180291e+00, 7.378053728928502e-01, 9.897286917817251e-01, 3.627809212512586e-01, -4.161819477891268e+00
5310, 4.782669923389302e-01, 5.000000000000000e-01, 1.213293658119206e+00, 9.293520431870359e-01, 4.951542631336503e-01, 2.703297863081335e-02, 1.027576328437284e-02, 2.346017869156431e+00, 8.854639988638672e-01, 9.527756519771960e-01, 4.621047299803011e-01, -1.818031764065601e+00
5311, 4.272838644373007e-02, 5.000000000000000e-01, 2.626531358717086e-01, 7.547250814268988e-01, 3.152263895385035e-01, -2.156776661895945e-02, 2.162876223372300e-02, 1.932506915440909e+00, 7.464233795778571e-01, 9.890003631079199e-01, 3.566160163739426e-01, -4.025025720986397e+00
5312, 4.856424763981173e-02, 5.000000000000000e-01, 3.032756755202952e-01, 7.746041670974134e-01, 3.087811516346328e-01, -1.860628487788196e-02, 3.200891035305659e-02, 1.979179274039028e+00, 7.666998419464318e-01, 9.897956588839427e-01, 3.410623733779878e-01, -3.703177111961402e+00
5313, 1.220546871846104e-01, 5.000000000000000e-01, 4.083167330377142e-02, 1.001415910304821e+00, 3.649053859376641e-01, 4.039056914664513e-03, 2.605815401015792e-02, 2.585478991656733e+00, 1.007459190939930e+00, 1.006034735990234e+00, 3.078408678091291e-01, 1.183998561893647e-01
5314, 9.557607037752559e-02, 4.999999999999999e-01, 4.205720307879193e-02, 9.875098951631334e-01, 3.540786794175670e-01, 3.554192078967535e-03, 3.607715980643216e-02, 2.551850020472638e+00, 9.950823604875716e-01, 1.007668242476889e+00, 3.034589070408547e-01, -7.805777003854618e-02
5315, 1.024460047110419e-01, 5.000000000000000e-01, 2.042689872494848e-02, 9.980169549583592e-01, 3.619846493013932e-01, 4.478114673546609e-03, 2.474984743589154e-02, 2.578964251864401e+00, 1.005200278306825e+00, 1.007197596506530e+00, 3.061799234449036e-01, 8.254410010833005e-02
5316, 3.709056874770760e-01, 5.000000000000000e-01, 2.538270345054798e-02, 9.665751175424588e-01, 3.939196839693536e-01, 4.728954628432982e-03, 1.180621523055513e-02, 2.459549791793949e+00, 9.516787071355647e-01, 9.845884607036354e-01, 3.473017058273155e-01, -7.670046486418308e-01
5317, 3.443167176534922e-01, 5.000000000000000e-01, 2.134869541798736e-02, 9.796980185250297e-01, 3.848751199760386e-01, 4.582893112513755e-03, 7.804886963385138e-03, 2.501050870380040e+00, 9.701639274297409e-01, 9.902683368599208e-01, 3.337391828396311e-01, -4.735884534961766e-01
5318, 3.951469326558977e-01, 5.000000000000000e-01, 1.541416744338986e-02, 9.583119482779087e-01, 4.058948069099352e-01, 6.372618139158526e-03, 1.509113538337601e-02, 2.430479691123625e+00, 9.377523711918767e-01, 9.785460495165719e-01, 3.621640605749623e-01, -9.880576001289416e-01
5319, 3.979383305039072e-01, 5.000000000000000e-01, 1.229086777776801e+00, 9.635077678616254e-01, 3.854145054490793e-01, 4.419222912782792e-03, -1.010881512914630e-02, 2.436616352233031e+00, 9.437872030354654e-01, 9.795325315644036e-01, 3.417253868083636e-01, -8.922666184846770e-01
5320, 3.572768380606458e-02, 5.000000000000000e-01, 9.683015389036820e-02, 8.506781069070006e-01, 3.040611387248800e-01, 8.098111342242123e-03, 4.652852324873714e-02, 2.198474339382961e+00, 8.571289867820010e-01, 1.007583220753683e+00, 3.045564343051754e-01, -2.267793860603160e+00
5321, 2.999478354096720e-02, 5.000000000000000e-01, 1.232344191824461e-01, 7.723415879464128e-01, 3.015726532686531e-01, -9.561835060159677e-03, 7.961584363728282e-02, 1.995821439646335e+00, 7.731127444266920e-01, 1.000998465565385e+00, 3.412999419124915e-01, -3.601385009100129e+00
5322, 2.192740881070593e-02, 4.999999999999999e-01, 3.525186239212778e-02, 7.959604917363154e-01, 3.751270393404059e-01, -4.955003408089793e-03, 4.980214285140708e-02, 2.081824858613955e+00, 7.967419509201660e-01, 1.000981781372271e+00, 4.016436940521513e-01, -3.226318239362446e+00
5323, 4.764434960150716e-01, 5.000000000000000e-01, 1.658725088530436e-01, 9.602479709828700e-01, 5.887902437778417e-01, 7.974299677366618e-02, 2.736515674729053e-02, 2.425262596084003e+00, 8.964195406878255e-01, 9.335292213846470e-01, 5.418216289266906e-01, -1.644134274796422e+00
5324, 2.318541307973193e-01, 5.000000000000000e-01, 1.195819485479020e+00, 9.909435936896440e-01, 3.608914509847675e-01, 5.410942545306367e-03, -9.001411296999410e-03, 2.534379412782211e+00, 9.874429128374269e-01, 9.964673258150016e-01, 3.084721333334887e-01, -1.993188438503666e-01
5325, 2.542702067782461e-01, 5.000000000000000e-01, 1.192930956025007e+00, 9.865884440676320e-01, 3.653016688933833e-01, 5.632644296539162e-03, -1.254301677744702e-02, 2.516960068767871e+00, 9.796938332014098e-01, 9.930116646838109e-01, 3.142547546000735e-01, -3.223201079141305e-01
5326, 2.511861936178733e-01, 5.000000000000000e-01, 1.215637602734985e+00, 9.905458996011848e-01, 3.654327728014530e-01, 5.164839678134872e-03, -7.082988812902589e-03, 2.529293156321003e+00, 9.847386125151950e-01, 9.941372862294138e-01, 3.128027825930726e-01, -2.422442457905555e-01
5327, 2.710419686204569e-01, 5.000000000000000e-01, 1.202868727146121e+00, 9.883197346961519e-01, 3.652881817412061e-01, 5.613633954735301e-03, -8.613222454399456e-03, 2.525540495249260e+00, 9.831923208019226e-01, 9.948119887580658e-01, 3.133109515329178e-01, -2.667885586996406e-01
5328, 4.778761809207663e-01, 5.000000000000000e-01, 7.587564838679087e-02, 9.395897810084285e-01, 6.293894595870074e-01, 7.051037107406505e-02, 2.124167599007558e-02, 2.378887403000170e+00, 8.660806358756437e-01, 9.217646396133748e-01, 5.936899001267213e-01, -2.125704192450102e+00
5329, 4.751293197330058e-01, 4.999999999999999e-01, 4.784909771484400e-02, 9.031195542326587e-01, 5.608758653595033e-01, 4.805783980996647e-02, 7.754418568902662e-03, 2.269227229688519e+00, 8.375005340580276e-01, 9.273418232756742e-01, 5.471005686632986e-01, -2.579356602253531e+00
5330, 4.659317283492292e-01, 5.000000000000000e-01, 1.009343615004887e-01, 9.210832466251184e-01, 5.356964496825689e-01, 4.542407602789866e-02, 1.225545700582813e-02, 2.319992246210326e+00, 8.652046958962535e-01, 9.393338757016743e-01, 5.091132605785800e-01, -2.139608001646771e+00
5331, 4.014058780023000e-02, 4.999999999999999e-01, 1.730595386846119e-02, 9.516282366801221e-01, 3.325679273287433e-01, 1.619257801828745e-02, 4.763821059872320e-02, 2.469335251156044e+00, 9.639573732450026e-01, 1.012955833055031e+00, 2.968028775563931e-01, -5.721051865872601e-01
5332, 6.660276404461481e-02, 5.000000000000000e-01, 2.141713647950102e-02, 9.736731467937793e-01, 3.360569619526462e-01, 7.904123332191176e-03, 4.086231734677217e-02, 2.516238216746265e+00, 9.829419030606745e-01, 1.009519371359287e+00, 2.925389596062696e-01, -2.707634434813568e-01
5333, 5.282480085966193e-02, 5.000000000000000e-01, 4.610363610097410e-02, 9.647479490938405e-01, 2.988903035742690e-01, 1.008346778048799e-02, 7.266939002248933e-02, 2.500950010068991e+00, 9.807442162079061e-01, 1.016580773381369e+00, 2.674036135534613e-01, -3.056473617792687e-01
5334, 3.446679122913844e-02, 5.000000000000000e-01, 1.149255831991542e+00, 7.465572658356335e-01, 2.917924369231250e-01, -3.901662495645062e-02, 1.052549611034294e-02, 1.882958127936925e+00, 7.299362979113073e-01, 9.777365130781736e-01, 3.372574292637157e-01, -4.286725429979251e+00
5335, 2.184972738142915e-02, 5.000000000000000e-01, 1.175254680019963e+00, 7.188908691951044e-01, 3.343326638479023e-01, -3.441471452791370e-02, 3.223316543016903e-02, 1.829215511898140e+00, 6.999702143272278e-01, 9.736807689753236e-01, 4.022724989923642e-01, -4.762377550361466e+00
5336, 2.427216154044740e-02, 5.000000000000000e-01, 6.676719311996940e-02, 7.452559020125502e-01, 3.472807860570479e-01, -1.799870522667019e-02, 4.044843930831207e-02, 1.946748514550773e+00, 7.458076236376429e-01, 1.000740311648124e+00, 3.968727476585464e-01, -4.034799624799321e+00
5337, 4.698192894486266e-01, 5.000000000000000e-01, 1.367052321086951e-01, 9.139909647617623e-01, 4.999546867840836e-01, 3.844224676523061e-02, 2.966755128465825e-03, 2.286254330192238e+00, 8.594812107580084e-01, 9.403607299138214e-01, 4.781510803330596e-01, -2.230456972095106e+00
5338, 4.596872307484922e-01, 5.000000000000000e-01, 1.232189872096601e+00, 9.162679494912960e-01, 3.895652133552902e-01, -2.604802315233957e-03, -1.614175322941297e-02, 2.300502180363841e+00, 8.870166061819875e-01, 9.680755576733331e-01, 3.655284769132224e-01, -1.793387203460516e+00
5339, 4.336192632326230e-01, 5.000000000000000e-01, 1.227157987825217e+00, 9.583363715430274e-01, 4.150162866223913e-01, 6.832184233238391e-03, -2.154874311894856e-02, 2.417349041305847e+00, 9.308876518128920e-01, 9.713579484769636e-01, 3.719091113787395e-01, -1.097021399795365e+00
5340, 4.472892042270249e-01, 5.000000000000000e-01, 1.201467444246363e+00, 9.117930267148694e-01, 3.726371120303277e-01, 5.404982666067232e-04, -1.796779502968878e-02, 2.297018434798243e+00, 8.882781755198819e-01, 9.742103191118824e-01, 3.503516676224349e-01, -1.773362293335209e+00
5341, 4.672401028948899e-01, 5.000000000000000e-01, 1.906942654394908e-01, 8.926812804565161e-01, 4.894822354637872e-01, 2.906314072906064e-02, 8.578036458465986e-03, 2.236724304479051e+00, 8.408046201414209e-01, 9.418866941081533e-01, 4.784183102724988e-01, -2.526910791406019e+00
5342, 4.551233415097409e-01, 5.000000000000000e-01, 2.627854713961556e-01, 9.076819337928249e-01, 4.905228101441197e-01, 3.069685188122998e-02, 1.213682415640365e-03, 2.281446069724505e+00, 8.593535287221508e-01, 9.467562333550810e-01, 4.703189479257019e-01, -2.232483671076973e+00
5343, 4.597251305220506e-01, 5.000000000000000e-01, 2.245998606845987e-01, 9.065952296921546e-01, 5.196982926705966e-01, 4.285919100216595e-02, 1.288216929632456e-02, 2.290685563375677e+00, 8.562498248168012e-01, 9.444676044760918e-01, 5.003623830229660e-01, -2.281748812431728e+00
5344, 4.778328588127336e-01, 5.000000000000000e-01, 1.181346026745578e+00, 9.946922221777421e-01, 5.662615176163226e-01, 5.714536773370358e-02, -9.731564427344349e-03, 2.528067625613351e+00, 9.460787771396382e-01, 9.511271487257925e-01, 4.959167627084663e-01, -8.558924263549501e-01
5345, 4.904934396630280e-02, 5.000000000000000e-01, 1.211292256094833e+00, 9.498338550128121e-01, 2.288237232247634e-01, -4.677762845031103e-03, -4.854166292345797e-02, 2.402792991553647e+00, 9.495912922696255e-01, 9.997446261344484e-01, 2.082045078458033e-01, -8.001382179424533e-01
5346, 4.804888464452032e-01, 5.000000000000000e-01, 1.093217642802673e+00, 9.915809439176700e-01, 5.565190794148819e-01, 6.735796107193880e-02, -5.468744453663491e-03, 2.513855124144663e+00, 9.421522699800196e-01, 9.501516500081568e-01, 4.901963306929399e-01, -9.182179368250869e-01
5347, 4.704873520369242e-01, 5.000000000000000e-01, 1.061954878071639e+00, 9.668180137473651e-01, 5.723100268605683e-01, 5.023944871824584e-02, -1.781267209095265e-02, 2.454838966660823e+00, 9.135917917325128e-01, 9.449470104424841e-01, 5.168856020435852e-01, -1.371558861388686e+00
5348, 4.616061907728124e-01, 5.000000000000000e-01, 1.026827191302286e+00, 9.677359000437707e-01, 5.604794580447978e-01, 3.857260439974456e-02, -1.238634062866210e-02, 2.453853346683013e+00, 9.162800437020755e-01, 9.468286168371272e-01, 5.043531225635797e-01, -1.328888195205151e+00
5349, 4.646051401559117e-01, 4.999999999999999e-01, 2.112423776607866e-02, 8.279117132461382e-01, 3.722042614714706e-01, -9.171392770017821e-03, 1.274500711941963e-02, 2.047989054091090e+00, 7.856696889339765e-01, 9.489776220866162e-01, 3.903834695581940e-01, -3.402068429619423e+00
5350, 4.502731012170272e-01, 5.000000000000000e-01, 3.909499261594805e-02, 8.976184407514172e-01, 4.531112186973482e-01, 2.542145891765462e-03, 3.121224244969317e-02, 2.249020654408781e+00, 8.536443123327987e-01, 9.510102216908484e-01, 4.385217896987932e-01, -2.323106153447641e+00
5351, 1.247554445095984e-01, 4.999999999999999e-01, 1.419156759134747e-02, 1.007737606057919e+00, 3.718988982151731e-01, 3.504907004997848e-03, 1.535622023627654e-02, 2.604352733333024e+00, 1.014242489027129e+00, 1.006454937207966e+00, 3.111755100578835e-01, 2.260712543988677e-01
5352, 1.760677158154875e-01, 5.000000000000000e-01, 2.095239856674348e-02, 1.010501423873599e+00, 3.775195427743897e-01, 1.930780201947594e-03, 9.284526469046123e-03, 2.608716363960732e+00, 1.015260769320890e+00, 1.004709884949046e+00, 3.151048800752432e-01, 2.422344336649267e-01
5353, 3.793688401365354e-01, 5.000000000000000e-01, 1.233010370161179e+00, 9.655669922392538e-01, 3.815883187385321e-01, 3.657272669025562e-03, -8.045536799472387e-03, 2.445818377777713e+00, 9.481507289865855e-01, 9.819626567678356e-01, 3.371456844654480e-01, -8.230043018002309e-01
5354, 2.441402192826018e-02, 5.000000000000000e-01, 1.085054703822931e+00, 6.638043728807609e-01, 3.060900346505965e-01, -3.092366503916565e-02, 5.532151776904920e-03, 1.688403658187652e+00, 6.468355930207689e-01, 9.744370773178982e-01, 3.968656224796282e-01, -5.605784237765576e+00
5355, 3.023285094121845e-02, 5.000000000000000e-01, 1.113173009071980e+00, 7.154530129799459e-01, 2.961649101674094e-01, -3.467522510771780e-02, -1.856224972623199e-02, 1.804890032899822e+00, 6.970038274129267e-01, 9.742132813304174e-01, 3.575672218510467e-01, -4.809463056937674e+00
5356, 3.269297637349847e-02, 5.000000000000000e-01, 1.059262714014452e+00, 7.063530384474757e-01, 2.915396206302678e-01, -3.340309989182197e-02, 2.515882794048887e-02, 1.781909741082269e+00, 6.882027833969612e-01, 9.743042727041884e-01, 3.570152716636069e-01, -4.949162168302206e+00
5357, 2.300651260655610e-01, 5.000000000000000e-01, 2.290969296195795e-02, 1.005827556062236e+00, 3.795720044574479e-01, 2.201509346219194e-03, 5.911146191000086e-03, 2.591840951370051e+00, 1.008080435701025e+00, 1.002239826921832e+00, 3.186256669262849e-01, 1.282608841432525e-01
5358, 2.486114155270851e-01, 5.000000000000000e-01, 3.460392541490262e-02, 1.001973337676572e+00, 3.787165706730488e-01, 2.579347210820400e-03, 6.933670492212366e-03, 2.577845161078931e+00, 1.002498386243409e+00, 1.000524014509264e+00, 3.194208125186566e-01, 3.965692449855788e-02
5359, 3.048088322916525e-01, 5.000000000000000e-01, 1.234433103504684e+00, 9.844811292094465e-01, 3.701306323080835e-01, 4.766322273889965e-03, -3.025233124428779e-03, 2.510181820755269e+00, 9.762350073401436e-01, 9.916238903675844e-01, 3.191248578510449e-01, -3.772221057120070e-01
5360, 4.550751753247469e-01, 5.000000000000000e-01, 9.875685610461045e-01, 9.670989848637777e-01, 5.635995216218846e-01, 4.583694921195944e-02, -1.346902806113315e-03, 2.456343358918183e+00, 9.164123106932731e-01, 9.475889490488465e-01, 5.076430882313927e-01, -1.326788719154396e+00
5361, 4.529079457984824e-01, 5.000000000000000e-01, 9.474634105219154e-01, 9.745170995072470e-01, 5.539154908591690e-01, 4.887888373234554e-02, -1.467068765323122e-03, 2.474282755752272e+00, 9.262532268947639e-01, 9.504740628595568e-01, 4.946587832357000e-01, -1.170583700083114e+00
5362, 1.930809325594671e-02, 5.000000000000000e-01, 1.554877589366563e-01, 6.618035731740708e-01, 3.183830492082554e-01, -1.949315498562711e-02, 5.325528987070545e-02, 1.719771103532091e+00, 6.563027265896119e-01, 9.916880977869669e-01, 4.147168571496219e-01, -5.455512276355370e+00
5363, 4.508389905320467e-02, 5.000000000000000e-01, 9.874400262959130e-01, 7.890578629747219e-01, 3.177099820399146e-01, -1.186758493851132e-02, 1.061835045688758e-03, 1.991658780752208e+00, 7.710426790269670e-01, 9.771687416182152e-01, 3.444914127061358e-01, -3.634243190048145e+00
5364, 4.026328867919620e-02, 5.000000000000000e-01, 1.025401127988041e+00, 7.319358166115123e-01, 3.032900202168028e-01, -3.220510767337505e-02, 1.485645458849363e-02, 1.852124635971431e+00, 7.153714674999601e-01, 9.773691234455002e-01, 3.566491071915665e-01, -4.517913214286351e+00
5365, 4.999216339026983e-02, 5.000000000000000e-01, 9.450422694840341e-01, 7.728877809708378e-01, 3.168920396050601e-01, -1.843696813271020e-02, -1.051865356642709e-02, 1.960601920054496e+00, 7.581383683939698e-01, 9.809164888616289e-01, 3.506605934084966e-01, -3.839073517556038e+00
5366, 4.993127635913762e-02, 5.000000000000000e-01, 8.560504416258372e-01, 7.454212501599812e-01, 3.095155635403006e-01, -2.086275719826639e-02, -6.314448624702780e-04, 1.887469092430865e+00, 7.291671931860858e-01, 9.781948033136876e-01, 3.556225364756689e-01, -4.298933441490703e+00
5367, 6.607125526553105e-02, 5.000000000000000e-01, 7.571202260280285e-01, 7.914520163649543e-01, 2.612599182966541e-01, -1.298498084073814e-02, -1.579547776405907e-02, 1.996025114864470e+00, 7.810559043595373e-01, 9.868645075248340e-01, 2.816965269838657e-01, -3.475303105404171e+00
5368, 5.601614339448605e-02, 5.000000000000000e-01, 8.095727390795984e-01, 7.688842320055146e-01, 3.042767673375386e-01, -1.392853963943674e-02, 5.548680150387416e-03, 1.946066331164650e+00, 7.542852796358461e-01, 9.810128082200500e-01, 3.380905799513322e-01, -3.900233656573873e+00
5369, 4.418588380696220e-01, 5.000000000000000e-01, 8.139694138286655e-01, 9.556980188303615e-01, 5.266469309104908e-01, 3.671630431718718e-02, 2.331560371281332e-04, 2.416880195064500e+00, 9.084271415478555e-01, 9.505378515481715e-01, 4.788539463264702e-01, -1.453537435748326e+00
